t	v0	v1
1000.0	-1.4393443019736143	1.4917326611894817
1000.2502502502502	-1.42904667194093	1.4792400337506086
1000.5005005005005	-1.4189554950299756	1.4669758433998796
1000.7507507507506	-1.4090665789622445	1.454936265812589
1001.001001001001	-1.3993757447112445	1.4431179847557423
1001.2512512512512	-1.389878826502544	1.4315181920881106
1001.5015015015015	-1.3805716718137275	1.420134587760178
1001.7517517517518	-1.3714501413744133	1.4089653798141621
1002.002002002002	-1.3625101091662695	1.3980092843840344
1002.2522522522522	-1.3537474624229733	1.3872655256954691
1002.5025025025026	-1.34515790715948	1.3767367102994879
1002.7527527527528	-1.3367307374532513	1.3664242131654023
1003.0030030030031	-1.3284663179511826	1.356317803901937
1003.2532532532532	-1.3203647275809058	1.3464054732962178
1003.5035035035035	-1.3124255627125543	1.3366766085163482
1003.7537537537537	-1.304647937158785	1.327121993111436
1004.0040040040041	-1.297030482174759	1.3177338070115716
1004.2542542542543	-1.2895713464581608	1.3085056265278492
1004.5045045045044	-1.2822681961491798	1.2994324243523447
1004.7547547547547	-1.27511821483051	1.2905105695581178
1005.005005005005	-1.268118103527366	1.2817378275992277
1005.2552552552553	-1.2612640807074795	1.2731133603107312
1005.5055055055057	-1.2545518822810822	1.2646377259086619
1005.7557557557558	-1.2479767616009332	1.2563128789900626
1006.006006006006	-1.2415334894622858	1.248142170532945
1006.2562562562563	-1.2352163541029169	1.240130347896326
1006.5065065065065	-1.229019161203113	1.2322835548202105
1006.7567567567568	-1.2229352338856727	1.2246093314255952
1007.0070070070069	-1.2169574127159095	1.2171166142144696
1007.2572572572573	-1.2110673305386728	1.209827019750666
1007.5075075075075	-1.2052551297960372	1.202742160915223
1007.7577577577578	-1.1995383716746424	1.1958243569565867
1008.008008008008	-1.1939321399084921	1.1890410919113696
1008.2582582582581	-1.1884483996919895	1.1823653586713248
1008.5085085085086	-1.183095997679922	1.1757756589833275
1008.7587587587589	-1.1778806619874964	1.169256003449417
1009.0090090090091	-1.1728050021902992	1.1627959115267499
1009.2592592592594	-1.1678685093243182	1.1563904115276251
1009.5095095095095	-1.1630675558859411	1.1500400406194822
1009.7597597597597	-1.158395395831946	1.1437508448248894
1010.01001001001	-1.1538421645795136	1.137534379021561
1010.2602602602603	-1.1493948790062183	1.131407706942343
1010.5105105105105	-1.1450374374500394	1.12539340117523
1010.7607607607607	-1.1407506197093398	1.1195195431633358
1011.011011011011	-1.1365120870428893	1.113819723204926
1011.2612612612612	-1.1322963821698513	1.108333040453397
1011.5115115115115	-1.1280745875258653	1.1031029064602655
1011.7617617617618	-1.123835274894913	1.0981223725134495
1012.0120120120121	-1.1196219464257051	1.0933159182335146
1012.2622622622623	-1.1154792412978458	1.0886159506749868
1012.5125125125126	-1.111442880004022	1.0839676626449628
1012.7627627627628	-1.1075396643500013	1.0793290327031053
1013.0130130130129	-1.103787477454634	1.074670825161647
1013.2632632632633	-1.1001952837498448	1.0699765900853795
1013.5135135135135	-1.096763128980649	1.0652426632916736
1013.7637637637638	-1.0934821402051365	1.0604781663504597
1014.014014014014	-1.0903345257944794	1.055705006584237
1014.2642642642642	-1.0872935754329323	1.050957877068074
1014.5145145145144	-1.0843236601178263	1.046284256629601
1014.7647647647648	-1.0813802321595767	1.041744409849018
1015.015015015015	-1.078409825181682	1.0374113870590977
1015.2652652652654	-1.075350054120716	1.0333710243451728
1015.5155155155155	-1.0721644735072668	1.0295537339288607
1015.7657657657658	-1.068955712079288	1.02562250887305
1016.016016016016	-1.0657891117448548	1.0217887818546891
1016.2662662662663	-1.0627113892237983	1.018204888854971
1016.5165165165165	-1.059756346679969	1.0149179977967664
1016.7667667667668	-1.056944871721237	1.0118701085446231
1017.017017017017	-1.0542849373994911	1.0088980529047658
1017.2672672672672	-1.0517716022106387	1.0057334946250969
1017.5175175175175	-1.0493870100946068	1.002002929395196
1017.7677677677677	-1.0471003904353418	0.9972276848463196
1018.018018018018	-1.0448680580608083	0.990823920551402
1018.2682682682682	-1.0426334132429909	0.982102628025054
1018.5185185185186	-1.0403269416978915	0.9702696307235585
1018.7687687687688	-1.0378662145855349	0.9544255840448911
1019.019019019019	-1.0351799211322528	0.9335035238261239
1019.2692692692692	-1.032373493021467	0.9060263863445085
1019.5195195195195	-1.0294451839859227	0.8705337370796989
1019.7697697697698	-1.0263385801873184	0.8247916065836369
1020.0200200200201	-1.022974141997113	0.7656650181898741
1020.2702702702702	-1.0192492039965217	0.6891179880134901
1020.5205205205204	-1.0150379749765117	0.5902135249510049
1020.7707707707707	-1.0101915379378137	0.4631136306806003
1021.0210210210209	-1.004580265926808	0.30279113789141393
1021.2712712712713	-0.9980045073203982	0.124963629629527
1021.5215215215214	-0.9869895073159363	-0.12187677315310885
1021.7717717717718	-0.9680061862881909	-0.47259943231862167
1022.022022022022	-0.938516600728235	-0.912133478103659
1022.2722722722723	-0.8969739432433753	-1.3754678091208188
1022.5225225225225	-0.8427542346407073	-1.7518406350128921
1022.7727727727728	-0.773553166474249	-2.027811541408041
1023.023023023023	-0.6850728092512985	-2.239834647454035
1023.2732732732733	-0.5719042380246779	-2.4002563045890093
1023.5235235235235	-0.4271670424546647	-2.5204186178600745
1023.7737737737738	-0.24248985668548662	-2.61062937826286
1024.024024024024	-0.0072280584947781445	-2.6776040174833047
1024.2742742742741	0.29244603752273013	-2.726004868248128
1024.5245245245244	0.6742725627993803	-2.7604937628162687
1024.7747747747746	1.147662395588555	-2.785086995572235
1025.0250250250251	1.5617785054131206	-2.8020958532285336
1025.2752752752754	1.87818105473862	-2.812141958705393
1025.5255255255256	2.1186508734263927	-2.8158332450766803
1025.7757757757759	2.2994754099247983	-2.813873742139164
1026.026026026026	2.433538979149233	-2.8069665359908407
1026.2762762762763	2.530981329074886	-2.7957976457146483
1026.5265265265266	2.5996945159951856	-2.7810178045530463
1026.7767767767768	2.6460220351693007	-2.7632103891152195
1027.027027027027	2.674801932908149	-2.742907331614835
1027.2772772772773	2.6898868444672006	-2.7205777555545647
1027.5275275275276	2.694437883030292	-2.6966182691813505
1027.7777777777776	2.690793294269267	-2.6713912413448075
1028.028028028028	2.680775541060113	-2.645195175976872
1028.2782782782783	2.6659162717473435	-2.6182889666079006
1028.5285285285286	2.647435695364256	-2.5908817038720993
1028.7787787787788	2.6261694940811653	-2.5631571238651065
1029.029029029029	2.6027977881812983	-2.5352657672380623
1029.2792792792793	2.577919096428676	-2.507334123521098
1029.5295295295296	2.5520319885672107	-2.479460052715615
1029.7797797797798	2.525457379927643	-2.451740049695164
1030.03003003003	2.498410757444871	-2.424232680232947
