t	v0	v1
0.1405	-8.34690598322013	-6.704786268803645
0.14075	-8.341696288468304	-6.705297445030549
0.141	-8.33596672981406	-6.70061031879095
0.14125	-8.33125980884541	-6.682362985674301
0.1415	-8.326040349241328	-6.662079370256597
0.14175	-8.320299646382221	-6.6393316562526845
0.142	-8.3140289956484	-6.613692027378056
0.14225	-8.307219692420237	-6.584732667347435
0.1425	-8.299863032078054	-6.552025759876088
0.14275	-8.291950310002221	-6.515143488679122
0.143	-8.28347282157308	-6.473658037471445
0.14325	-8.274421862170966	-6.427141589968233
0.1435	-8.264788727176231	-6.375166329884199
0.14375	-8.25520685222719	-6.296527588269441
0.144	-8.245729521003362	-6.193251193498213
0.14425	-8.23571888532921	-6.086757229317904
0.1445	-8.225157041307932	-5.9769216784186066
0.14475	-8.214026085042727	-5.863620523490968
0.145	-8.202308112636866	-5.746729747225093
0.14525	-8.189985220193531	-5.626125332311756
0.1455	-8.177039503815926	-5.501683261440791
0.14575	-8.163453059607322	-5.373279517303193
0.146	-8.149207983670905	-5.240790082589001
0.14625	-8.13459413765355	-5.055876995159511
0.1465	-8.119455113920079	-4.867446789090314
0.14675	-8.103771100716788	-4.675729108644224
0.147	-8.087522286289923	-4.48095359808357
0.14725	-8.070688858885717	-4.283349901670716
0.1475	-8.053251006750484	-4.083147663668878
0.14775	-8.035188918130478	-3.8805765283402343
0.148	-8.016482781271929	-3.6758661399476527
0.14825	-7.997112784421134	-3.4692461427534274
0.1485	-7.977059115824343	-3.2609461810207065
0.14875	-7.956356124237691	-3.0277497321127
0.149	-7.9351062856153725	-2.76797806246581
0.14925	-7.913276035683772	-2.504962521977238
0.1495	-7.890845137194061	-2.2392827525229433
0.14975	-7.8677933528973725	-1.9715183959788232
0.15	-7.84410044554487	-1.7022490942208388
0.15025	-7.819746177887692	-1.432054489125043
0.1505	-7.794710312677015	-1.161514222567508
0.15075	-7.768972612663939	-0.8912079364239
0.151	-7.742512840599628	-0.6217152725704217
0.15125	-7.7183695421627485	-0.34162332243688714
0.1515	-7.696621343501633	-0.047366305496455166
0.15175	-7.67418652436389	0.24971638850010847
0.152	-7.65100206205068	0.548866311801435
0.15225	-7.627004933863239	0.849325016655966
0.1525	-7.602132117102755	1.1503340553122539
0.15275	-7.5763205890704555	1.4511349800186717
0.153	-7.549507327067502	1.7509693430237536
0.15325	-7.521629308395178	2.0490786965759766
0.1535	-7.492623510354644	2.3447045929238186
0.15375	-7.471964479345005	2.6387990404536117
0.154	-7.459886868159782	2.9356590631718995
0.15425	-7.446775466141416	3.2344899429615586
0.1545	-7.432430637760785	3.534520066294598
0.15475	-7.416652747488815	3.834977819642794
0.155	-7.39924215979649	4.135091589478061
0.15525	-7.3799992391548574	4.434089762272661
0.1555	-7.358724350034769	4.731200724498111
0.15575	-7.335217856907251	5.02565286262656
0.156	-7.3092801242432515	5.316674563129852
0.15625	-7.2915077918865165	5.595294200134039
0.1565	-7.282582043421848	5.864822034991459
0.15675	-7.271676146723181	6.134178771789731
0.157	-7.258441153146717	6.402750813371565
0.15725	-7.242528114048815	6.669924562579225
0.1575	-7.223588080785725	6.935086422255541
0.15775	-7.201272104713967	7.197622795243405
0.158	-7.175231237189443	7.456920084385267
0.15825	-7.145116529568668	7.712364692523579
0.1585	-7.112559202470869	7.929040306570028
0.15875	-7.0778613945178455	8.14428720013175
0.159	-7.040665312303098	8.35775805233702
0.15925	-7.000613162420018	8.569105542314151
0.1595	-6.957347151461988	8.777982349191234
0.15975	-6.910509486022807	8.98404115209696
0.16	-6.859742372695416	9.1869346301591
0.16025	-6.804688018073762	9.386315462506742
0.1605	-6.744988628750821	9.581836328267366
0.16075	-6.6802864113204805	9.773149906570097
0.161	-6.586213831942354	9.90680935345382
0.16125	-6.489472384041533	10.036218819162677
0.1615	-6.389879564683627	10.161420900769665
0.16175	-6.287252870935071	10.282458195347068
0.162	-6.1814097998617505	10.399373299968232
0.16225	-6.072167848529343	10.512208811705705
0.1625	-5.959344514004367	10.62100732763247
0.16275	-5.8427572933527365	10.72581144482197
0.163	-5.722223683640275	10.826663760346232
0.16325	-5.5975611819330835	10.923606871278773
0.1635	-5.445634981287303	10.991072446308308
0.16375	-5.267280190351999	11.027207804427256
0.164	-5.085883784789017	11.057339003366561
0.16425	-4.901596826533778	11.081873790162646
0.1645	-4.714570377522425	11.101219911850606
0.16475	-4.5249554996903765	11.11578511546696
0.165	-4.332903254973586	11.125977148047069
0.16525	-4.138564705307685	11.132203756627032
0.1655	-3.942090912628804	11.134872688242652
0.16575	-3.7436329388721545	11.134391689929705
0.166	-3.5212666731106346	11.121337672389402
0.16625	-3.274313314014492	11.093473445020031
0.1665	-3.0249852092744893	11.060254668457866
0.16675	-2.7737487016016003	11.022207557514673
0.167	-2.5210701337073775	10.979858327001338
0.16725	-2.267415848303056	10.933733191729335
0.1675	-2.0132521881000343	10.884358366509906
0.16775	-1.7590454958094393	10.832260066154209
0.168	-1.505262114142738	10.777964505473847
