t	v0	v1
1021.5215215215214	-0.9873351043315763	-1.349041283511509
1021.7717717717718	-0.9838162436096416	-1.340898194346105
1022.022022022022	-0.979011514213542	-1.3328703466967207
1022.2722722722723	-0.9719782842606196	-1.3249539859212414
1022.5225225225225	-0.9615576349164441	-1.3171477918162877
1022.7727727727728	-0.9463743603948018	-1.3094528786172137
1023.023023023023	-0.9248369679577162	-1.3018727949981077
1023.2732732732733	-0.8951376779154198	-1.294413524071789
1023.5235235235235	-0.8552524236263777	-1.2870834833898108
1023.7737737737738	-0.8029408514972785	-1.2798935249424601
1024.024024024024	-0.7357463209830688	-1.2728569351587593
1024.2742742742741	-0.650995904586821	-1.2659894349064544
1024.5245245245244	-0.545251117651417	-1.259292240192023
1024.7747747747746	-0.4108090009941076	-1.2526700289074564
1025.0250250250251	-0.2393461392437391	-1.246096841428036
1025.2752752752754	-0.02056932727681382	-1.2395585183080355
1025.5255255255256	0.2598715750178921	-1.2330378359954228
1025.7757757757759	0.6484406976739651	-1.2265100181404283
1026.026026026026	1.0785875649981933	-1.219943354409732
1026.2762762762763	1.4713148052771547	-1.2133447475683845
1026.5265265265266	1.7885692303381773	-1.2067712807451836
1026.7767767767768	2.0329300915811492	-1.2003307186752852
1027.027027027027	2.221108639593098	-1.1940746683718082
1027.2772772772773	2.3609441110181533	-1.1879949902041387
1027.5275275275276	2.4627201119693627	-1.1821004603852545
1027.7777777777776	2.5352195657496517	-1.176399653680278
1028.028028028028	2.5851743156993554	-1.1708925482870485
1028.2782782782783	2.616926849873988	-1.165563556811106
1028.5285285285286	2.6341912051877583	-1.160400511754085
1028.7787787787788	2.64035416640522	-1.1553954029588835
1029.029029029029	2.638426745759406	-1.1505439745395478
1029.2792792792793	2.630220687119061	-1.1458339793223198
1029.5295295295296	2.616910045576995	-1.1412537293794065
1029.7797797797798	2.599628663114392	-1.1367942545656642
1030.03003003003	2.579416106132669	-1.1324483318226115
1030.2802802802803	2.557203892183121	-1.1282110941398116
1030.5305305305305	2.533532652175976	-1.1240740967352085
1030.7807807807808	2.5087006848556936	-1.120032189140091
1031.031031031031	2.4830041156732676	-1.1160803336800247
1031.2812812812813	2.456741366961179	-1.1122141958856546
1031.5315315315315	2.4302131579333928	-1.108430144492707
1031.7817817817818	2.403695028784694	-1.1047254041523444
1032.032032032032	2.3772423915155896	-1.1010958593746478
1032.2822822822823	2.350894630605015	-1.0975391912057495
1032.5325325325325	2.3247053844637153	-1.0940530000224709
1032.7827827827828	2.2987358831669744	-1.0906350546360608
1033.033033033033	2.2730549484546128	-1.0872832922921973
1033.2832832832833	2.247738993730991	-1.083995818670986
1033.5335335335335	2.222827905512332	-1.0807704572106762
1033.7837837837837	2.1983049552516074	-1.077606418390788
1034.034034034034	2.1741602826975246	-1.0745019934443651
1034.2842842842842	2.150391961707256	-1.0714558675081276
1034.5345345345345	2.1270031745322586	-1.0684667455009045
1034.7847847847847	2.1040022118182713	-1.0655333521236332
1035.035035035035	2.081402472605313	-1.06265443185936
1035.2852852852852	2.059222464327687	-1.0598287489732403
1035.5355355355355	2.037465789801797	-1.0570554226715851
1035.7857857857857	2.0161037898357677	-1.0543330056573466
1036.036036036036	1.995127809638672	-1.0516608093347042
1036.2862862862864	1.9745290042026316	-1.0490378979847008
1036.5365365365365	1.9543002642316079	-1.046463341971668
1036.7867867867867	1.9344362161412165	-1.0439362177432001
1037.037037037037	1.9149332220589141	-1.0414556078301795
1037.2872872872872	1.8957893798239032	-1.0390206008467637
1037.5375375375374	1.8770045229871521	-1.0366302914903889
1037.7877877877877	1.8585745909432594	-1.0342831670395078
1038.038038038038	1.8404984687607073	-1.0319796880893766
1038.2882882882882	1.8227600402061364	-1.0297184762732499
1038.5385385385387	1.8053509205500107	-1.0274987657443984
1038.788788788789	1.7882634198362224	-1.025319801126232
1039.039039039039	1.7714905428820105	-1.0231808375122913
1039.2892892892894	1.7550259892779503	-1.0210811404662437
1039.5395395395396	1.7388641533880873	-1.019019986021903
1039.78978978979	1.7230001243497872	-1.0169966606832084
1040.0400400400401	1.7074296860738103	-1.0150104614242355
1040.2902902902902	1.6921493172443112	-1.013060695689195
1040.5405405405404	1.677156191318784	-1.0111466813924264
1040.7907907907907	1.6624481765281425	-1.009267746918408
1041.0410410410411	1.648024551102713	-1.007399246572509
1041.2912912912914	1.6338732924389432	-1.0055595191486726
1041.5415415415414	1.619988388635019	-1.0038724374149726
1041.7917917917919	1.6063625445304566	-1.0023774446026712
1042.042042042042	1.5929890277411611	-1.0010217236558017
1042.2922922922924	1.5798616686593039	-0.9996601972311535
1042.5425425425426	1.5669748604533824	-0.99805552769828
1042.7927927927929	1.5543235590682098	-0.9958781171394956
1043.043043043043	1.5419032832249142	-0.9927061073498783
1043.2932932932933	1.5297101144209377	-0.9880253798372666
1043.5435435435436	1.517740696930039	-0.9812295558222622
1043.7937937937938	1.5059922378022907	-0.9716199962382293
1044.044044044044	1.4944625068640804	-0.9584058017312926
1044.2942942942943	1.4831498367181095	-0.9407038126603385
1044.5445445445446	1.4720531227433982	-0.9175386090970199
1044.7947947947948	1.4611718230952757	-0.8878425108257444
1045.045045045045	1.450502036636865	-0.8501894722270348
1045.2952952952953	1.4400322645991748	-0.8020563428495404
1045.5455455455456	1.4297562440868161	-0.7410302429686867
1045.7957957957958	1.4196703892917737	-0.663457843364565
1046.046046046046	1.4097712901190538	-0.5642888596265618
1046.2962962962963	1.400055712186684	-0.4370760521533335
1046.5465465465466	1.3905205968257133	-0.27397522615284164
1046.7967967967968	1.3811630610802117	-0.06574523164230461
1047.047047047047	1.371982482018055	0.20124341488870323
1047.2972972972973	1.36297095648343	0.5546128771161789
1047.5475475475475	1.3541272888320668	0.9510075900696133
1047.7977977977978	1.345448399801356	1.340295586982447
1048.048048048048	1.3369312638913655	1.6837116468643474
1048.2982982982983	1.3285715313599848	1.9549380965593584
